genre,director,budget,gross,runtime,rating
Comedy,Tom Dey,50000000.0,130224158.0,97.0,PG-13
Comedy,Kevin Smith,5000000.0,26986174.0,97.0,R
Action,Richard Donner,52000000.0,65664721.0,102.0,PG-13
Comedy,Ivan Reitman,30000000.0,61108981.0,96.0,PG-13
Drama,Alejandro Agresti,40000000.0,114830111.0,99.0,PG
Horror,Neil LaBute,40000000.0,38805380.0,102.0,PG-13
Animation,Roger Allers,85000000.0,200811689.0,86.0,PG
Adventure,Gary Winick,85000000.0,148963822.0,97.0,G
Action,John Moore,25000000.0,119974972.0,110.0,R
Comedy,Mark Palansky,15000000.0,21156270.0,104.0,PG
Animation,Carlos Saldanha,80000000.0,667094506.0,91.0,PG
Comedy,Jay Chandrasekhar,17500000.0,20387597.0,110.0,R
Fantasy,William Brent Bell,7000000.0,27298695.0,85.0,PG-13
Drama,William Friedkin,4000000.0,8095658.0,102.0,R
Horror,John Stockwell,10000000.0,14756513.0,93.0,R
Crime,Richard Eyre,15000000.0,49814392.0,92.0,R
Comedy,Directors,13000000.0,17471727.0,120.0,R
Action,David Von Ancken,18000000.0,1220058.0,115.0,R
Biography,Ericson Core,40000000.0,58480828.0,105.0,PG
Action,Richard Loncraine,50000000.0,82751189.0,105.0,PG-13
Comedy,Adam Green,1500000.0,208550.0,93.0,R
Drama,McG,65000000.0,43545364.0,131.0,PG
Comedy,Donald Petrie,28000000.0,38159905.0,103.0,PG-13
Comedy,Tyler Perry,6000000.0,63368939.0,107.0,PG-13
Action,John Bonito,20000000.0,22165608.0,92.0,PG-13
Drama,John Curran,19400000.0,26910847.0,125.0,PG-13
Action,Kurt Wimmer,30000000.0,31070211.0,88.0,PG-13
Biography,George Hickenlooper,7000000.0,3572632.0,90.0,R
Drama,Doug Atchison,8000000.0,18948425.0,112.0,PG
Animation,Steve Oedekerk,51000000.0,116755080.0,90.0,PG
Animation,Luc Besson,86000000.0,108605609.0,94.0,PG
Action,Peter Hewitt,35000000.0,12506362.0,83.0,PG
Adventure,Frank Marshall,40000000.0,120455994.0,120.0,PG
Action,Yimou Zhang,45000000.0,78568977.0,114.0,R
Comedy,Aaron Seltzer,20000000.0,85749034.0,83.0,PG-13
Action,Tony Bill,60000000.0,17858059.0,140.0,PG-13
Biography,Sidney Lumet,13000000.0,2636637.0,125.0,R
Comedy,Anthony Russo,54000000.0,130628903.0,110.0,PG-13
Animation,Matthew O'Callaghan,50000000.0,69865924.0,87.0,G
Adventure,Michael Mayer,15000000.0,21893591.0,95.0,PG
Horror,Glen Morgan,9000000.0,21510851.0,95.0,R
Comedy,Goran Dukic,1000000.0,454026.0,88.0,R
Action,Gregory Dark,8000000.0,18707966.0,84.0,R
Comedy,Wayne Wang,45000000.0,43451846.0,112.0,PG-13
Comedy,Nicole Holofcener,6500000.0,18245244.0,88.0,R
Drama,Steven Zaillian,55000000.0,9451623.0,128.0,PG-13
Biography,Allen Coulter,28000000.0,16800438.0,126.0,R
Comedy,Chris Robinson,20000000.0,21170563.0,105.0,PG-13
Biography,Emilio Estevez,14000000.0,20718608.0,117.0,R
Drama,Ryan Fleck,700000.0,4660481.0,106.0,R
Animation,Steve 'Spaz' Williams,80000000.0,102338515.0,82.0,G
Biography,Douglas McGrath,13000000.0,2689799.0,110.0,R
Drama,Liz Friedlander,30000000.0,66500090.0,118.0,PG-13
Biography,Phil Joanou,30000000.0,41480851.0,125.0,PG-13
Animation,John A. Davis,50000000.0,55181129.0,88.0,PG
Biography,Steven Shainberg,16800000.0,2312717.0,122.0,R
Drama,Victor Salva,10000000.0,4326927.0,120.0,PG-13
Adventure,Michael Lembeck,12000000.0,110768122.0,92.0,G
Biography,Chris Noonan,30000000.0,35078241.0,88.0,PG
Comedy,John Whitesell,40000000.0,141522961.0,99.0,PG-13
Horror,Jim Sonzero,20500000.0,29907685.0,90.0,PG-13
Comedy,Tony Goldwyn,20000000.0,15852401.0,104.0,R
Adventure,Michael Polish,13000000.0,11130889.0,104.0,PG
Comedy,Nick Guthe,6000000.0,156318.0,91.0,R
Biography,Todd Robinson,18000000.0,2520835.0,108.0,R
Animation,Colin Brady,35000000.0,16627188.0,87.0,G
Drama,Kelly Reichardt,300000.0,301047.0,76.0,Unrated
Horror,Takashi Shimizu,20000000.0,70711175.0,102.0,PG-13
Comedy,Christopher Guest,12000000.0,5925637.0,86.0,PG-13
Action,Clark Johnson,60000000.0,78810595.0,108.0,PG-13
Adventure,Wil Shriner,15000000.0,8224998.0,91.0,PG
Animation,Tim Hill,60000000.0,143325970.0,82.0,PG
Drama,Paul Thomas Anderson,25000000.0,76182388.0,158.0,R
Crime,Ethan Coen,25000000.0,171627166.0,122.0,R
Adventure,Matthew Vaughn,70000000.0,137515140.0,127.0,PG-13
Crime,Ben Affleck,19000000.0,34612443.0,114.0,R
Crime,D.J. Caruso,20000000.0,118114220.0,105.0,PG-13
Crime,David Fincher,65000000.0,84785914.0,157.0,R
Comedy,Greg Mottola,20000000.0,170812526.0,113.0,R
Action,Michael Bay,150000000.0,709709780.0,144.0,PG-13
Action,David Yates,150000000.0,942172396.0,138.0,PG-13
Adventure,Sean Penn,15000000.0,56675895.0,148.0,R
Animation,Brad Bird,150000000.0,623726085.0,111.0,G
Drama,Joe Wright,30000000.0,131016624.0,123.0,R
Action,Antoine Fuqua,61000000.0,95696996.0,124.0,R
Biography,Ridley Scott,100000000.0,269755430.0,157.0,R
Action,Sam Raimi,258000000.0,894983373.0,139.0,PG-13
Action,Len Wiseman,110000000.0,388156011.0,128.0,PG-13
Action,Gore Verbinski,300000000.0,960996492.0,169.0,PG-13
Action,Francis Lawrence,150000000.0,585410052.0,101.0,PG-13
Comedy,Jason Reitman,7500000.0,232372681.0,96.0,PG-13
Horror,Juan Carlos Fresnadillo,15000000.0,65048678.0,100.0,R
Action,Xavier Gens,24000000.0,101276318.0,100.0,R
Comedy,Kevin Lima,85000000.0,340487836.0,107.0,PG
Horror,Frank Darabont,18000000.0,57470220.0,126.0,R
Comedy,Adam Shankman,75000000.0,203553311.0,117.0,PG
Comedy,Judd Apatow,30000000.0,219922417.0,129.0,R
Drama,Tim Burton,50000000.0,153383627.0,116.0,R
Action,Directors,67000000.0,25422088.0,191.0,R
Action,Mark Steven Johnson,110000000.0,228738393.0,110.0,PG-13
Adventure,Wes Anderson,16000000.0,35310019.0,91.0,R
Drama,Gabor Csupo,17000000.0,137587063.0,96.0,PG
Comedy,Shari Springer Berman,20000000.0,47817020.0,105.0,PG-13
Crime,Michael Haneke,15000000.0,7938872.0,111.0,R
Horror,Rob Zombie,15000000.0,80460948.0,109.0,R
Action,Paul Greengrass,110000000.0,444100035.0,115.0,PG-13
Comedy,Brian Robbins,60000000.0,159814490.0,102.0,PG-13
Animation,Robert Zemeckis,150000000.0,196393745.0,115.0,PG-13
Action,Lee Tamahori,70000000.0,77621983.0,96.0,PG-13
Action,James Mangold,55000000.0,70016220.0,122.0,R
Drama,Julie Taymor,45000000.0,29625761.0,133.0,PG-13
Crime,Steven Soderbergh,85000000.0,311312624.0,122.0,PG-13
Comedy,Josh Gordon,61000000.0,145710347.0,93.0,PG-13
Animation,Ash Brannon,100000000.0,152005713.0,85.0,PG
Action,Russell Mulcahy,45000000.0,147717833.0,94.0,R
Action,David Slade,30000000.0,75513170.0,113.0,R
Crime,Joby Harold,8600000.0,32730062.0,84.0,R
Horror,James Wan,20000000.0,22382047.0,89.0,R
Animation,Simon J. Smith,150000000.0,293514336.0,91.0,PG
Comedy,Bobby Farrelly,60000000.0,128453183.0,116.0,R
Action,Colin Strause,40000000.0,130290885.0,94.0,R
Animation,Chris Miller,160000000.0,813367380.0,93.0,PG
Fantasy,Mikael Håfström,25000000.0,132963417.0,104.0,PG-13
Action,Peter Berg,70000000.0,87019158.0,110.0,R
Biography,Andrew Dominik,30000000.0,15001776.0,160.0,R
Comedy,Mark Helfrich,25000000.0,59768495.0,96.0,R
Horror,Eli Roth,10200000.0,35728183.0,94.0,R
Action,Tim Story,130000000.0,301913131.0,92.0,PG
Adventure,Chris Weitz,180000000.0,372234864.0,113.0,PG-13
Action,Brett Ratner,140000000.0,258097122.0,91.0,PG-13
Horror,Nacho Vigalondo,2600000.0,553198.0,92.0,R
Adventure,Jason Friedberg,20000000.0,87238158.0,86.0,PG-13
Animation,Stephen J. Anderson,150000000.0,169333034.0,95.0,G
Crime,Tony Gilroy,25000000.0,92991835.0,119.0,R
Adventure,Rob Reiner,45000000.0,175372502.0,97.0,PG-13
Drama,Ang Lee,15000000.0,67091915.0,157.0,NC-17
Biography,Mike Nichols,75000000.0,119483446.0,102.0,R
Horror,Oren Peli,15000.0,193355800.0,86.0,R
Biography,Richard LaGravenese,21000000.0,43095175.0,123.0,PG-13
Crime,Sidney Lumet,18000000.0,25038466.0,117.0,R
Animation,Tim Hill,60000000.0,365352546.0,92.0,PG
Comedy,Richard LaGravenese,30000000.0,156835339.0,126.0,PG-13
Comedy,Jake Kasdan,35000000.0,20576198.0,96.0,R
Action,Jon Turteltaub,130000000.0,459242249.0,124.0,PG
Comedy,Craig Gillespie,12000000.0,11293663.0,106.0,PG-13
Comedy,Andy Fickman,22000000.0,147880543.0,110.0,PG
Action,Peter Webber,50000000.0,82169884.0,121.0,R
Crime,Darren Lynn Bousman,10000000.0,139352633.0,93.0,R
Drama,Mennan Yapo,20000000.0,84297309.0,96.0,PG-13
Animation,David Silverman,75000000.0,536414293.0,87.0,PG-13
Comedy,Frank Oz,9000000.0,46789413.0,90.0,R
Crime,Bruce A. Evans,20000000.0,48443734.0,120.0,R
Horror,Nimród Antal,19000000.0,35442935.0,85.0,R
Comedy,Steve Bendelack,25000000.0,232225908.0,90.0,G
Crime,James Foley,60795000.0,73534117.0,109.0,R
Comedy,Bob Odenkirk,10000000.0,1035056.0,93.0,R
Drama,Kirsten Sheridan,30000000.0,66122026.0,114.0,PG
Comedy,Marc Lawrence,40000000.0,145896422.0,104.0,PG-13
Crime,Terry George,11000000.0,1783226.0,102.0,R
Biography,Todd Haynes,20000000.0,11792542.0,135.0,R
Comedy,Robert Ben Garant,10000000.0,22021262.0,84.0,R
Crime,Joel Schumacher,30000000.0,77677553.0,98.0,R
Action,Michael Davis,39000000.0,27122238.0,86.0,R
Comedy,Tom Shadyac,175000000.0,174440724.0,96.0,PG
Comedy,Peter Hedges,25000000.0,68474305.0,98.0,PG-13
Crime,Scott Frank,16000000.0,5371181.0,99.0,R
Action,Neil Jordan,70000000.0,69787394.0,122.0,R
Comedy,Dennis Dugan,85000000.0,187134117.0,115.0,PG-13
Biography,Olivier Dahan,25000000.0,86274793.0,140.0,PG-13
Drama,John Carney,150000.0,20936722.0,86.0,R
Action,Philip G. Atwell,25000000.0,40481352.0,103.0,R
Drama,Tom McCarthy,4000000.0,18197518.0,104.0,PG-13
Biography,Shekhar Kapur,55000000.0,75782758.0,114.0,PG-13
Comedy,Adrienne Shelly,1500000.0,22240529.0,108.0,PG-13
Adventure,David L. Cunningham,45000000.0,31852619.0,99.0,PG
Comedy,Scott Hicks,28000000.0,92601050.0,104.0,PG
Animation,Kevin Munroe,34000000.0,95802916.0,103.0,PG
Horror,Martin Weisz,15000000.0,37697773.0,89.0,R
Crime,Dave Meyers,10000000.0,25399945.0,84.0,R
Comedy,Joe Nussbaum,16500000.0,13620075.0,108.0,PG-13
Drama,Marc Forster,20000000.0,75011029.0,128.0,PG-13
Drama,Mike Binder,20000000.0,22242388.0,124.0,R
Comedy,Sean McNamara,20000000.0,26013153.0,110.0,PG
Drama,Tyler Perry,10000000.0,31609243.0,100.0,PG-13
Biography,Julian Jarrold,16500000.0,37407812.0,120.0,PG
Action,Uwe Boll,60000000.0,13097915.0,127.0,PG-13
Action,Marcus Nispel,45000000.0,30984583.0,99.0,R
Comedy,Tom Brady,20000000.0,13539154.0,84.0,PG-13
Action,James Gray,21000000.0,55033767.0,117.0,R
Drama,Tom Kalin,4600000.0,1432799.0,97.0,Not Rated
Action,James Wan,20000000.0,16974459.0,105.0,R
Adventure,Jay Russell,40000000.0,103967384.0,112.0,PG
Action,José Padilha,4000000.0,14759148.0,115.0,R
Drama,Kar-Wai Wong,10000000.0,22007671.0,95.0,PG-13
Comedy,Noah Baumbach,10000000.0,2900156.0,91.0,R
Drama,Danny Pang,16000000.0,55060212.0,90.0,PG-13
Comedy,Tyler Perry,15000000.0,55862886.0,113.0,PG-13
Drama,Mike Newell,45000000.0,31575877.0,139.0,R
Crime,Franck Khalfoun,8000000.0,7766240.0,98.0,R
Horror,Stephen Hopkins,40000000.0,62771059.0,99.0,R
Sci-Fi,Oliver Hirschbiegel,80000000.0,40170558.0,99.0,PG-13
Crime,Brian De Palma,5000000.0,784604.0,90.0,R
Comedy,Don Michael Paul,7000000.0,5713425.0,93.0,PG-13
Animation,Vincent Paronnaud,7300000.0,22783978.0,96.0,PG-13
Biography,Denzel Washington,15000000.0,30271556.0,126.0,PG-13
Comedy,Garry Marshall,20000000.0,25000167.0,113.0,R
Crime,Chris Sivertson,12000000.0,9669758.0,105.0,R
Comedy,Zach Helm,65000000.0,69474661.0,93.0,G
Comedy,Thor Freudenthal,35000000.0,117252578.0,100.0,PG
Comedy,David Dobkin,100000000.0,97838349.0,116.0,PG
Comedy,Daniel Waters,5000000.0,1229330.0,117.0,R
Crime,Robert Redford,35000000.0,64811540.0,92.0,R
Crime,Roland Joffé,17000000.0,10921200.0,96.0,R
Comedy,Jon Poll,12000000.0,5254986.0,97.0,R
Crime,David S. Goyer,30000000.0,26810113.0,102.0,PG-13
Action,Doug Lefler,35000000.0,25303038.0,101.0,PG-13
Fantasy,George A. Romero,2000000.0,5540941.0,95.0,R
Action,Sergei Bodrov,18000000.0,26527510.0,126.0,R
Drama,Vadim Perelman,13000000.0,7248490.0,90.0,R
Comedy,Andrew Fleming,20000000.0,30666930.0,99.0,PG
Comedy,Jonathan Kasdan,10000000.0,17562071.0,97.0,PG-13
Drama,Gavin Hood,27500000.0,27066382.0,122.0,R
Comedy,Ken Kwapis,35000000.0,70181325.0,91.0,PG-13
Crime,Jon Avnet,30000000.0,32593385.0,108.0,R
Drama,Sylvain White,13000000.0,75511123.0,115.0,PG-13
Drama,Deborah Kampmeier,3750000.0,131961.0,102.0,R
Action,Uwe Boll,15000000.0,146741.0,100.0,R
Adventure,Richard Shepard,25000000.0,7674033.0,101.0,R
Drama,Susanne Bier,16000000.0,8591255.0,118.0,R
Action,Christopher Nolan,185000000.0,1005973645.0,152.0,PG-13
Drama,Catherine Hardwicke,37000000.0,408430415.0,122.0,PG-13
Action,Jon Favreau,140000000.0,585796247.0,126.0,PG-13
Action,Louis Leterrier,150000000.0,264770996.0,112.0,PG-13
Animation,Mark Osborne,130000000.0,631746197.0,92.0,PG
Action,Ben Stiller,92000000.0,195702963.0,107.0,R
Comedy,Adam McKay,65000000.0,128108211.0,98.0,R
Action,Marc Forster,200000000.0,589580482.0,106.0,PG-13
Comedy,Phyllida Lloyd,52000000.0,611257819.0,108.0,PG-13
Horror,Bryan Bertino,9000000.0,82410456.0,86.0,R
Action,Steven Spielberg,185000000.0,790653942.0,122.0,PG-13
Action,Pierre Morel,25000000.0,226837760.0,90.0,PG-13
Drama,David Fincher,150000000.0,335802786.0,166.0,PG-13
Action,Timur Bekmambetov,75000000.0,342463063.0,110.0,R
Comedy,Ethan Coen,37000000.0,163728902.0,96.0,R
Drama,Sam Mendes,35000000.0,75981180.0,119.0,R
Comedy,Kevin Smith,24000000.0,42784344.0,101.0,R
Animation,Andrew Stanton,180000000.0,521311890.0,98.0,G
Comedy,Nicholas Stoller,30000000.0,105833257.0,111.0,R
Drama,Gabriele Muccino,55000000.0,169748929.0,123.0,PG-13
Comedy,Woody Allen,15500000.0,96409300.0,96.0,PG-13
Comedy,Martin McDonagh,15000000.0,34085749.0,107.0,R
Comedy,Michael Patrick King,65000000.0,418765519.0,145.0,R
Drama,Danny Boyle,15000000.0,378410542.0,120.0,R
Comedy,Fred Wolf,25000000.0,70439696.0,97.0,PG-13
Action,Guy Ritchie,18000000.0,25740863.0,114.0,R
Drama,Clint Eastwood,33000000.0,269958228.0,116.0,R
Drama,Stephen Daldry,32000000.0,108902486.0,124.0,R
Drama,Kathryn Bigelow,15000000.0,49259766.0,131.0,R
Action,Sylvester Stallone,50000000.0,113244290.0,92.0,R
Drama,M. Night Shyamalan,48000000.0,163403799.0,91.0,R
Drama,Darren Aronofsky,6000000.0,44734660.0,109.0,R
Action,Matt Reeves,25000000.0,172394180.0,85.0,PG-13
Biography,Clint Eastwood,55000000.0,113398237.0,141.0,R
Action,D.J. Caruso,80000000.0,178767383.0,118.0,PG-13
Adventure,Carter Smith,8000000.0,22818256.0,90.0,R
Biography,Justin Chadwick,35000000.0,78201830.0,115.0,PG-13
Crime,Robert Luketic,35000000.0,159808370.0,123.0,PG-13
Action,Jeff Wadlow,20000000.0,41627431.0,113.0,PG-13
Action,Rob Cohen,145000000.0,403449830.0,112.0,PG-13
Action,Peter Berg,150000000.0,629443428.0,92.0,PG-13
Action,Eric Brevig,60000000.0,244232688.0,93.0,PG
Animation,Byron Howard,150000000.0,309979994.0,96.0,PG
Comedy,Sean Anders,19000000.0,18755936.0,109.0,R
Action,Paul W.S. Anderson,45000000.0,76014335.0,105.0,R
Action,Andrew Adamson,225000000.0,419665568.0,150.0,PG
Action,David Gordon Green,27000000.0,101624843.0,111.0,R
Drama,Mark Herman,12500000.0,40416563.0,94.0,PG-13
Drama,Bryan Singer,75000000.0,201545517.0,121.0,PG-13
Comedy,Anne Fletcher,30000000.0,162655351.0,111.0,PG-13
Crime,Tomas Alfredson,4000000.0,11227336.0,114.0,R
Comedy,David Wain,28000000.0,92649419.0,99.0,R
Action,Edward Zwick,32000000.0,51262751.0,137.0,R
Comedy,Nick Moore,20000000.0,21972336.0,98.0,PG-13
Action,Rob Minkoff,55000000.0,128792411.0,104.0,PG-13
Action,Nicolas Winding Refn,230000.0,2260712.0,92.0,R
Adventure,Baz Luhrmann,130000000.0,211787511.0,165.0,PG-13
Comedy,Peyton Reed,70000000.0,223241637.0,104.0,PG-13
Action,Ridley Scott,70000000.0,115900897.0,128.0,R
Comedy,Jason Friedberg,20000000.0,34816824.0,87.0,PG-13
Action,Craig Mazin,35000000.0,71571300.0,75.0,PG-13
Animation,Hayao Miyazaki,34000000.0,204826668.0,101.0,G
Action,Doug Liman,85000000.0,225132113.0,88.0,PG-13
Action,Lana Wachowski,120000000.0,93945766.0,135.0,PG
Crime,Roger Donaldson,20000000.0,64828421.0,111.0,R
Action,David Ayer,20000000.0,66476363.0,109.0,R
Action,Peter Segal,80000000.0,230685453.0,110.0,PG-13
Action,Lexi Alexander,35000000.0,10161493.0,103.0,R
Comedy,Dennis Dugan,90000000.0,204313400.0,113.0,PG-13
Action,Guillermo del Toro,85000000.0,168319243.0,120.0,PG-13
Drama,Charlie Kaufman,20000000.0,4658401.0,124.0,R
Comedy,David Frankel,60000000.0,255743093.0,115.0,PG
Action,Andy Tennant,70000000.0,111231041.0,112.0,PG-13
Drama,Gina Prince-Bythewood,11000000.0,39952437.0,114.0,PG-13
Comedy,Peter Sollett,10000000.0,33556631.0,90.0,PG-13
Action,Mark Waters,90000000.0,164170327.0,96.0,PG
Action,Neil Marshall,30000000.0,22472631.0,105.0,R
Action,John Moore,35000000.0,87066930.0,100.0,PG-13
Drama,Scott Derrickson,80000000.0,233093859.0,104.0,PG-13
Biography,Gus Van Sant,20000000.0,54589558.0,128.0,R
Animation,Eric Darnell,150000000.0,603900354.0,89.0,PG
Action,Frank Miller,60000000.0,39164441.0,103.0,PG-13
Comedy,David Koepp,20000000.0,27090159.0,102.0,PG-13
Comedy,Randall Miller,5000000.0,4629770.0,110.0,PG-13
Comedy,Peter Cattaneo,15000000.0,8808935.0,102.0,PG-13
Drama,Jon M. Chu,17500000.0,150988382.0,98.0,PG-13
Comedy,Kent Alterman,55000000.0,44004502.0,91.0,R
Horror,Darren Lynn Bousman,8500000.0,188126.0,98.0,R
Action,Howard McCain,50000000.0,7034698.0,115.0,R
Crime,David Hackl,10800000.0,113864059.0,92.0,R
Animation,Jimmy Hayward,85000000.0,298572799.0,86.0,G
Comedy,Diane English,16000000.0,50007546.0,114.0,PG-13
Comedy,Clark Gregg,3000000.0,3982459.0,92.0,R
Drama,John Patrick Shanley,20000000.0,51699984.0,104.0,PG-13
Adventure,Adam Shankman,80000000.0,212874864.0,99.0,PG
Action,Roland Emmerich,105000000.0,269784201.0,109.0,PG-13
Horror,Ryûhei Kitamura,15000000.0,3534313.0,100.0,R
Action,Steven Brill,40000000.0,49944325.0,110.0,PG-13
Comedy,Paul Weiland,40000000.0,106407672.0,101.0,PG-13
Comedy,Tom Vaughan,35000000.0,219375562.0,99.0,PG-13
Action,Rian Johnson,20000000.0,5530764.0,114.0,PG-13
Adventure,Iain Softley,60000000.0,62803180.0,106.0,PG
Action,Ed Harris,20000000.0,27712362.0,115.0,R
Action,Pete Travis,40000000.0,152039882.0,90.0,PG-13
Biography,Oliver Stone,25100000.0,29560587.0,129.0,PG-13
Crime,Gregory Hoblit,35000000.0,52933513.0,101.0,R
Comedy,Christine Jeffs,8000000.0,16580250.0,91.0,R
Biography,Robert B. Weide,28000000.0,19152009.0,110.0,R
Action,Olivier Megaton,30000000.0,108979549.0,104.0,PG-13
Horror,Nelson McCormick,20000000.0,57197876.0,88.0,PG-13
Comedy,Kenny Ortega,11000000.0,252909177.0,112.0,G
Crime,Jon Avnet,60000000.0,79498846.0,101.0,R
Comedy,George Clooney,58000000.0,41319039.0,114.0,PG-13
Comedy,Jason Friedberg,30000000.0,85897593.0,87.0,PG-13
Animation,Dave Filoni,8500000.0,68282844.0,98.0,PG
Horror,Alexandre Aja,35000000.0,78094714.0,110.0,R
Adventure,Jon Hurwitz,12000000.0,43495888.0,114.0,R
Comedy,Michael McCullers,30000000.0,64444713.0,99.0,PG-13
Adventure,Jennifer Flackett,37000000.0,100104565.0,96.0,PG
Adventure,Gil Kenan,55000000.0,17929684.0,90.0,PG
Horror,John Erick Dowdle,12000000.0,41319906.0,89.0,R
Action,Danny Pang,45000000.0,42487390.0,99.0,R
Drama,George C. Wolfe,30000000.0,84375346.0,97.0,PG-13
Comedy,Seth Gordon,80000000.0,164112721.0,88.0,PG-13
Comedy,Sanaa Hamri,27000000.0,44352417.0,119.0,PG-13
Crime,Gavin O'Connor,30000000.0,31200557.0,130.0,R
Drama,Fernando Meirelles,25000000.0,19844979.0,121.0,R
Biography,Steven Soderbergh,35000000.0,34209066.0,134.0,Not Rated
Adventure,Fred Wolf,20000000.0,6964734.0,87.0,R
Biography,Ron Howard,25000000.0,27426335.0,122.0,R
Drama,Kimberly Peirce,25000000.0,11212953.0,112.0,R
Drama,James Gray,9800000.0,16303643.0,110.0,R
Action,Mathieu Kassovitz,70000000.0,72109200.0,90.0,PG-13
Action,Jee-woon Kim,10000000.0,44261209.0,130.0,R
Romance,Rodrigo García,25000000.0,5798974.0,93.0,PG-13
Horror,Masayuki Ochiai,8000000.0,48555306.0,85.0,PG-13
Crime,Marcel Langenegger,25000000.0,18024545.0,107.0,R
Drama,David Moreau,12000000.0,58010320.0,98.0,PG-13
Comedy,Marco Schnabel,62000000.0,40877556.0,87.0,PG-13
Crime,Gregor Jordan,18000000.0,382174.0,98.0,R
Crime,Chris Carter,30000000.0,69363381.0,104.0,PG-13
Drama,Kelly Reichardt,200000.0,1192995.0,80.0,R
Horror,Eric Valette,20000000.0,45847751.0,87.0,PG-13
Crime,Brad Anderson,15000000.0,5926410.0,111.0,R
Crime,Neil LaBute,20000000.0,44655002.0,110.0,PG-13
Drama,Alex Kendrick,500000.0,33473297.0,122.0,PG
Action,Jeffrey Nachmanoff,22000000.0,27675014.0,114.0,PG-13
Comedy,Howard Deutch,20000000.0,41624687.0,101.0,R
Comedy,Directors,14700000.0,14603177.0,103.0,R
Crime,Rod Lurie,11500000.0,409832.0,108.0,R
Biography,Darnell Martin,12000000.0,8883644.0,109.0,R
Fantasy,Bruce McDonald,1500000.0,32118.0,93.0,Not Rated
Adventure,Raja Gosnell,20000000.0,149292488.0,91.0,PG
Animation,Ari Folman,1500000.0,11179372.0,90.0,R
Drama,David Mamet,7000000.0,2674090.0,99.0,R
Comedy,Callie Khouri,22000000.0,26412163.0,104.0,PG-13
Crime,Guillermo Arriaga,20000000.0,5642478.0,107.0,R
Drama,Julian Jarrold,20000000.0,13451186.0,133.0,PG-13
Animation,Sam Fell,60000000.0,86957280.0,93.0,G
Crime,Marc Schölermann,8000000.0,3234706.0,95.0,R
Comedy,Michel Gondry,20000000.0,30579406.0,102.0,PG-13
Biography,Gary Fleder,40000000.0,9808124.0,130.0,PG
Comedy,Barry Levinson,25000000.0,6759057.0,104.0,R
Adventure,Brian Robbins,60000000.0,51339567.0,90.0,PG
Animation,Tony Leondis,25000000.0,30893885.0,87.0,PG
Comedy,Jonathan Levine,6000000.0,3175469.0,99.0,R
Adventure,Robert Rodriguez,40000000.0,28972508.0,89.0,PG
Crime,Courtney Hunt,1000000.0,5457664.0,97.0,R
Comedy,S.R. Bindler,6000000.0,52132.0,85.0,R
Comedy,Malcolm D. Lee,35000000.0,43655418.0,114.0,PG-13
Crime,Jennifer Lynch,3500000.0,1138322.0,97.0,R
Adventure,Quentin Tarantino,70000000.0,321457747.0,153.0,R
Action,J.J. Abrams,150000000.0,385680446.0,127.0,PG-13
Action,James Cameron,237000000.0,2847246203.0,162.0,PG-13
Comedy,Karyn Kusama,16000000.0,31556061.0,102.0,R
Action,Zack Snyder,130000000.0,185382813.0,162.0,R
Action,Justin Lin,85000000.0,360366870.0,107.0,PG-13
Action,Stephen Sommers,175000000.0,302469017.0,118.0,PG-13
Comedy,Todd Phillips,35000000.0,469310836.0,100.0,R
Action,David Yates,250000000.0,934454096.0,153.0,PG
Comedy,Ken Kwapis,40000000.0,178866158.0,129.0,PG-13
Action,Roland Emmerich,200000000.0,791217826.0,158.0,PG-13
Drama,Peter Jackson,65000000.0,93621340.0,135.0,PG-13
Adventure,Ruben Fleischer,23600000.0,102392080.0,88.0,R
Comedy,Marc Webb,7500000.0,60800444.0,95.0,PG-13
